저마노, kt, 0.378, 69.6, 4.93, 1.56, 4.46, 4.60, 1.37
박정진, 한화, 0.289, 77.9, 3.09, 3.57, 4.06, 3.93, 1.34
윤지웅, LG, 0.263, 64.1, 3.77, 1.86, 3.37, 3.25, 1.28
이현승, 두산, 0.318, 77.7, 2.89, 2.62, 3.34, 3.15, 1.22
유먼, 한화, 0.307, 68.6, 4.52, 1.76, 5.01, 5.19, 1.20
이동현, LG, 0.359, 66.3, 4.40, 2.16, 3.50, 3.32, 1.19
이현호, 두산, 0.314, 71.3, 4.19, 2.12, 4.16, 4.00, 1.18
류제국, LG, 0.302, 72.5, 4.78, 3.11, 5.43, 5.58, 1.14
함덕주, 두산, 0.327, 74.2, 3.65, 2.80, 4.28, 4.10, 1.12
윤희상, SK, 0.338, 65.9, 5.88, 1.21, 5.39, 5.45, 1.11
손승락, 넥센, 0.372, 67.0, 3.82, 1.03, 3.52, 3.22, 1.11
심창민, 삼성, 0.313, 69.7, 4.28, 1.01, 3.51, 3.03, 1.10
이민호, NC, 0.342, 68.2, 5.06, 1.91, 4.88, 4.67, 1.07
윤규진, 한화, 0.279, 80.6, 2.66, 2.33, 3.56, 3.40, 0.94
임정호, NC, 0.269, 69.8, 3.75, 1.25, 3.84, 3.67, 0.91
세든, SK, 0.327, 73.0, 4.99, 2.11, 5.25, 5.18, 0.91
장원삼, 삼성, 0.302, 65.7, 5.80, 1.54, 5.91, 5.92, 0.88
전유수, SK, 0.295, 73.7, 4.40, 1.91, 4.58, 4.40, 0.83
안영명, 한화, 0.313, 70.1, 5.10, 2.49, 5.54, 5.73, 0.82
진야곱*, 두산, 0.383, 59.1, 7.01, -0.36, 5.11, 5.05, 0.81
김대우, 넥센, 0.351, 69.3, 4.94, 0.91, 4.83, 4.79, 0.75
심동섭, KIA, 0.305, 69.7, 5.02, 1.57, 4.98, 4.78, 0.71
에반, KIA, 0.405, 65.9, 4.44, 0.39, 3.31, 3.24, 0.66
신재웅, SK, 0.424, 75.6, 4.11, 1.17, 4.21, 4.05, 0.66
김세현, 넥센, 0.299, 74.0, 4.38, 1.76, 4.91, 4.77, 0.63
송은범, 한화, 0.380, 63.4, 7.04, -0.01, 5.55, 5.69, 0.63
정대현, kt, 0.328, 69.9, 5.19, 1.61, 6.00, 6.18, 0.61
엄상백, kt, 0.365, 66.3, 6.66, 0.55, 5.81, 5.91, 0.60
박근홍, 삼성, 0.303, 75.6, 2.96, 1.33, 4.01, 3.81, 0.57
김승회, 롯데, 0.340, 69.2, 6.24, 1.25, 5.70, 5.80, 0.52
송신영, 넥센, 0.304, 70.1, 5.35, 1.58, 5.59, 5.68, 0.52
김태영, KIA, 0.458, 73.1, 5.19, 0.48, 4.19, 3.88, 0.48
양훈, 넥센, 0.262, 83.3, 1.41, 1.66, 4.27, 4.59, 0.48
홍성용, kt, 0.305, 72.5, 3.86, 0.90, 4.32, 4.31, 0.46
김성배, 롯데, 0.377, 54.9, 7.71, -0.21, 3.97, 3.95, 0.45
고영표, kt, 0.391, 61.9, 5.68, 0.29, 3.86, 3.71, 0.45
이명우, 롯데, 0.365, 60.2, 5.64, 0.69, 4.63, 4.79, 0.42
박준표, KIA, 0.340, 59.0, 6.26, 0.07, 4.29, 4.29, 0.42
오현택, 두산, 0.329, 65.2, 5.30, 0.69, 4.31, 4.24, 0.41
최금강, NC, 0.256, 77.6, 3.71, 2.88, 5.39, 5.53, 0.41
박세웅, 롯데, 0.322, 66.0, 5.76, 1.07, 5.71, 5.85, 0.40
문성현, 넥센, 0.333, 57.6, 6.28, -0.29, 5.21, 5.39, 0.39
홍성민, 롯데, 0.324, 75.1, 3.95, 1.72, 4.40, 4.35, 0.37
어윈, kt, 0.419, 56.6, 8.68, -0.80, 5.70, 5.77, 0.36
정찬헌, LG, 0.354, 64.3, 5.52, 0.59, 4.21, 4.23, 0.36
김광수, KIA, 0.333, 67.5, 4.53, 0.72, 4.16, 4.36, 0.36
윤길현, SK, 0.298, 82.4, 3.16, 2.25, 4.72, 4.63, 0.35
강영식, 롯데, 0.362, 69.7, 4.19, 0.52, 4.03, 3.63, 0.34
이상화, 롯데, 0.337, 61.0, 6.55, 0.48, 5.42, 5.60, 0.34
신용운, 삼성, 0.371, 59.8, 7.01, 0.76, 4.78, 4.84, 0.34
최원재, kt, 0.390, 76.1, 3.82, 0.59, 4.22, 4.27, 0.33
허준혁, 두산, 0.249, 69.5, 3.57, 1.55, 5.82, 6.05, 0.32
백정현, 삼성, 0.403, 69.7, 6.11, 0.34, 4.51, 4.23, 0.30
서진용, SK, 0.356, 66.9, 5.91, 0.25, 4.37, 3.99, 0.29
김진성, NC, 0.274, 73.6, 4.50, 1.28, 5.12, 4.84, 0.28
장진용, LG, 0.345, 60.4, 6.40, 0.06, 5.50, 5.61, 0.28
박정배, SK, 0.328, 69.8, 5.33, 0.34, 4.37, 4.13, 0.26
진해수, LG, 0.329, 65.7, 5.72, 0.97, 5.34, 5.56, 0.25
서재응, KIA, 0.348, 72.4, 4.95, 0.88, 5.42, 5.69, 0.24
윤명준, 두산, 0.304, 78.4, 3.97, 2.21, 5.34, 5.44, 0.23
시스코, kt, 0.355, 58.5, 6.23, -0.51, 5.28, 5.20, 0.22
김택형, 넥센, 0.400, 58.9, 7.91, -0.66, 5.77, 5.86, 0.22
정대현, 롯데, 0.271, 91.3, 2.95, 0.76, 5.36, 5.28, 0.22
김지용, LG, 0.286, 74.9, 4.13, 0.79, 4.50, 4.42, 0.21
안상빈, kt, 0.489, 66.5, 5.06, 0.01, 3.74, 3.29, 0.21
봉중근, LG, 0.355, 81.3, 4.93, 1.73, 6.19, 6.24, 0.20
하영민, 넥센, 0.376, 61.3, 7.53, -0.11, 6.01, 6.08, 0.20
채병용, SK, 0.360, 70.5, 6.07, 0.70, 5.45, 5.31, 0.19
김병현, KIA, 0.392, 67.3, 6.98, -0.05, 5.64, 5.70, 0.18
정대훈, 한화, 0.317, 73.2, 4.75, 0.75, 5.73, 6.12, 0.18
이승현, LG, 0.342, 63.6, 5.87, 0.26, 3.88, 3.54, 0.16
신승현, LG, 0.296, 70.9, 4.79, 0.58, 4.71, 4.72, 0.15
김원중, 롯데, 0.333, 63.8, 5.75, 0.12, 4.80, 4.83, 0.15
김진우, KIA, 0.344, 82.5, 3.46, 0.41, 5.08, 5.15, 0.14
박정수, KIA, 0.305, 61.7, 5.53, 0.26, 5.43, 5.68, 0.14
윤근영, kt, 0.320, 66.3, 5.62, 0.27, 5.87, 6.17, 0.14
박진우, NC, 0.367, 82.5, 3.14, 0.39, 4.03, 4.12, 0.14
배우열, kt, 0.404, 67.6, 5.62, 0.06, 3.87, 3.57, 0.13
박명환*, NC, 0.337, 84.3, 4.85, 0.56, 6.38, 6.51, 0.13
정인욱, 삼성, 0.385, 60.8, 8.28, -0.12, 5.69, 5.64, 0.13
조현근, 삼성, 0.279, 65.0, 3.26, 0.31, 4.39, 4.58, 0.12
김민우, 한화, 0.304, 68.5, 5.14, 1.20, 5.04, 5.21, 0.11
임지섭, LG, 0.238, 63.7, 6.25, 0.34, 6.11, 6.22, 0.11
임준섭, 한화, 0.410, 71.8, 3.72, 0.39, 4.13, 4.11, 0.11
김민수, kt, 0.358, 61.0, 5.79, -0.14, 4.43, 4.55, 0.10
찰리, NC, 0.335, 66.0, 5.74, 0.31, 5.94, 6.18, 0.09
백인식, SK, 0.338, 70.2, 4.79, 0.11, 5.41, 5.61, 0.09
권혁, 한화, 0.318, 70.8, 4.98, 2.00, 5.15, 5.19, 0.08
손정욱, NC, 0.415, 69.4, 6.56, -0.01, 4.99, 5.05, 0.08
권오준, 삼성, 0.329, 50.0, 8.04, -0.24, 5.62, 5.56, 0.07
최영필, KIA, 0.282, 78.9, 2.86, 1.50, 4.12, 3.98, 0.06
장현식, NC, 0.500, 60.0, 9.00, 0.02, 3.62, 3.34, 0.06
양현, 두산, 0.447, 78.1, 5.23, 0.28, 5.65, 5.62, 0.06
김용주, 한화, 0.182, 70.0, 3.38, 0.28, 5.12, 5.66, 0.04
김광삼, LG, 0.292, 56.0, 5.74, -0.02, 5.79, 5.99, 0.03
박진형, 롯데, 0.400, 100.0, 0.00, 0.06, 2.12, 1.93, 0.02
김준, KIA, 0.353, 75.0, 2.08, 0.12, 4.54, 5.05, 0.02
한기주, KIA, 0.379, 75.0, 3.24, 0.07, 4.46, 4.83, 0.02
김명찬, KIA, 0.333, 100.0, 0.00, 0.18, 4.12, 4.35, 0.02
구본범, 한화, 0.000, 100.0, 0.00, 0.04, 7.62, 8.31, 0.02
오장훈, 두산, 0.500, 100.0, 0.00, 0.03, 2.62, 1.91, 0.02
이승호, NC, 0.600, 0.0, 36.00, -0.24, 4.62, 4.77, 0.01
박한길, 한화, 0.354, 58.1, 8.56, -0.13, 5.15, 5.53, 0.01
이정훈, 넥센, 0.333, 33.3, 4.50, -0.06, 3.62, 4.07, 0.01
허준혁, 롯데, 0.500, 16.7, 21.60, -0.06, 3.62, 4.07, 0.01
차재용, 롯데, 0.000, -100.0, 0.00, 0.05, 5.87, 6.74, 0.01
윤석주, SK, 0.333, 100.0, 0.00, 0.04, 3.62, 4.07, 0.01
조영우, 한화, 0.000, -, 0.00, 0.04, 3.62, 4.07, 0.01
김정인, 넥센, 0.000, -, 0.00, 0.03, 3.62, 4.07, 0.01
정광운, 한화, 0.400, 66.7, 6.75, -0.01, 4.37, 4.59, 0.00
윤강민, NC, 0.667, 16.7, 45.00, 0.04, 13.62, 15.12, 0.00
문수호, NC, 1.000, 50.0, -, 0.00, -, -, 0.00
임경완, 한화, -, 50.0, -, 0.00, -, -, 0.00
이혜천, NC, 0.235, 65.7, 5.19, 0.15, 6.27, 6.51, -0.00
이창욱, SK, 0.200, 50.0, 6.00, -0.00, 4.95, 5.49, -0.00
구자형, 넥센, 0.400, 50.0, 10.12, -0.06, 5.12, 5.66, -0.01
금민철, 넥센, 0.307, 78.5, 4.50, 0.61, 5.98, 6.39, -0.01
허유강, 한화, 0.143, 40.0, 10.12, -0.01, 7.37, 8.11, -0.01
김건한, 삼성, 0.385, 71.4, 6.06, 0.17, 5.33, 5.77, -0.01
최영환, 한화, 0.400, 50.0, 0.00, -0.06, 6.62, 7.25, -0.01
이대환, NC, 0.667, 33.3, 54.00, -0.08, 12.62, 13.86, -0.02
김기표, kt, 0.290, 62.5, 6.10, 0.12, 5.84, 5.96, -0.02
김태훈, SK, 0.000, 0.0, 27.00, -0.04, 12.62, 14.72, -0.02
이용호, 두산, 0.667, 25.0, 81.00, -0.04, 21.62, 25.37, -0.02
배재환, NC, 0.500, 50.0, 18.00, -0.07, 8.62, 9.01, -0.02
조현우, 롯데, 0.125, 83.3, 4.50, -0.02, 8.87, 8.67, -0.03
황덕균, kt, 0.000, 40.0, 7.36, -0.05, 6.62, 7.35, -0.03
이한진, SK, 0.222, 66.7, 3.86, 0.00, 6.40, 7.26, -0.03
마일영, 한화, 0.000, 50.0, 0.00, 0.01, 21.62, 24.50, -0.03
문재현, 한화, 0.500, 50.0, 54.00, 0.01, 30.62, 36.02, -0.04
이재영, SK, 0.327, 73.3, 4.65, 0.52, 5.16, 5.17, -0.04
마정길, 넥센, 0.302, 69.3, 5.06, 0.55, 5.09, 5.09, -0.04
이경우, 롯데, 0.167, 62.5, 10.80, -0.05, 13.22, 14.08, -0.04
신창호, KIA, 0.188, 45.5, 7.94, -0.11, 6.62, 6.88, -0.05
정재훈, 롯데, 0.536, 68.0, 7.11, -0.18, 6.93, 7.25, -0.05
변진수, 두산, 0.250, 60.0, 10.80, -0.11, 9.62, 10.70, -0.06
유원상, LG, 0.319, 64.5, 5.59, -0.11, 5.59, 5.73, -0.06
홍성무, kt, 0.313, 76.5, 4.82, 0.22, 5.44, 5.43, -0.06
정회찬, 넥센, 0.333, 125.0, 9.00, -0.03, 17.62, 17.89, -0.06
윤기호, 한화, 0.125, 62.5, 6.75, -0.01, 9.62, 10.33, -0.06
박민호, SK, 0.247, 60.5, 4.28, 0.25, 5.85, 6.15, -0.07
김건태, 넥센, 0.346, 62.9, 7.04, -0.26, 6.42, 6.69, -0.07
박종기, 두산, 0.500, 71.4, 11.57, -0.08, 11.33, 11.81, -0.07
김기현, 한화, 0.277, 79.0, 4.35, 0.87, 5.96, 6.18, -0.09
이윤학, kt, 0.636, 36.6, 24.00, -0.27, 11.62, 11.38, -0.09
이종석, KIA, 0.471, 43.5, 15.75, -0.22, 10.12, 10.27, -0.09
김선규, LG, 0.293, 87.2, 3.13, 0.65, 5.42, 5.53, -0.09
남경호, 두산, 0.150, 58.8, 6.00, -0.11, 6.95, 6.94, -0.09
고창성, NC, 0.270, 83.3, 3.72, 0.13, 6.20, 6.69, -0.09
정재원, 한화, 0.300, 57.7, 11.25, -0.08, 10.37, 10.44, -0.10
이정민, 롯데, 0.404, 67.1, 5.84, 0.66, 5.25, 5.40, -0.10
김수완, 두산, 0.375, 66.9, 8.80, -0.08, 7.66, 7.80, -0.10
심재민, kt, 0.346, 63.5, 6.87, -0.33, 5.67, 6.11, -0.10
심규범, 롯데, 0.353, 69.0, 7.11, -0.19, 6.14, 6.24, -0.10
김현우, 삼성, 0.300, 76.9, 7.30, -0.11, 8.07, 7.85, -0.11
임현준, 삼성, 0.364, 34.1, 11.37, -0.26, 8.83, 8.71, -0.11
장민재, 한화, 0.571, 54.8, 18.00, -0.20, 9.87, 10.54, -0.11
장필준, 삼성, 0.500, 41.7, 15.75, -0.29, 8.12, 7.78, -0.11
민태호, NC, 0.333, 72.8, 4.91, 0.05, 6.03, 6.31, -0.11
주권, kt, 0.402, 61.4, 8.51, -0.21, 7.11, 7.36, -0.12
박성호, 한화, 0.319, 66.3, 4.79, 0.03, 5.31, 5.56, -0.12
최대성, kt, 0.273, 72.9, 13.50, -0.02, 16.37, 18.31, -0.12
김상수, 넥센, 0.409, 51.5, 10.80, -0.29, 8.42, 9.10, -0.12
김범수, 한화, 0.244, 61.3, 7.36, -0.06, 6.55, 7.19, -0.13
조승수, 두산, 0.333, 125.0, 9.00, -0.03, 17.62, 17.89, -0.13
문광은, SK, 0.368, 63.1, 6.85, -0.42, 5.78, 5.74, -0.13
홍건희, KIA, 0.310, 68.4, 6.04, 0.08, 6.46, 6.41, -0.13
오주원, 넥센, 0.415, 65.1, 9.33, -0.22, 7.38, 7.72, -0.13
문경찬, KIA, 0.374, 50.9, 9.76, -0.53, 7.01, 7.25, -0.13
김명성, 두산, 0.397, 66.3, 7.79, -0.19, 6.04, 6.38, -0.13
최동환, LG, 0.391, 69.5, 8.27, -0.23, 7.00, 6.79, -0.14
배장호, 롯데, 0.294, 67.4, 6.59, 0.12, 6.72, 7.15, -0.15
김동준, 넥센, 0.302, 60.6, 6.44, -0.17, 6.12, 6.39, -0.15
이준형, LG, 0.316, 64.1, 6.35, -0.23, 8.91, 9.45, -0.15
이원재, 두산, 0.442, 60.9, 12.66, -0.20, 8.77, 9.49, -0.16
배힘찬, 넥센, 0.310, 61.6, 6.75, -0.17, 7.52, 8.28, -0.17
이성민*, 롯데, 0.348, 74.8, 4.58, 1.06, 5.39, 5.42, -0.18
김사율, kt, 0.439, 52.7, 8.06, -0.35, 5.17, 5.08, -0.18
한승혁, KIA, 0.327, 68.1, 5.46, -0.31, 5.06, 5.01, -0.18
이창재, kt, 0.319, 53.9, 6.82, -0.62, 6.10, 5.97, -0.19
김강률, 두산, 0.271, 84.1, 2.45, 0.24, 5.59, 6.02, -0.19
강장산, NC, 0.270, 68.6, 5.61, 0.08, 6.42, 6.92, -0.19
고효준, SK, 0.338, 69.6, 6.18, -0.00, 6.03, 6.14, -0.23
장민익, 두산, 0.467, 37.3, 29.25, -0.46, 20.62, 21.44, -0.23
이인복, 롯데, 0.395, 52.0, 10.18, -0.55, 6.76, 7.11, -0.24
이상민, 넥센, 0.373, 52.2, 10.71, -0.56, 7.08, 7.36, -0.27
노경은, 두산, 0.291, 72.8, 4.47, 1.07, 5.66, 5.88, -0.29
박희수, SK, 0.370, 89.9, 5.40, 0.21, 7.82, 7.75, -0.32
이동걸, 한화, 0.331, 78.7, 4.47, 0.53, 6.80, 7.13, -0.34
노성호, NC, 0.379, 62.5, 10.65, -0.77, 8.81, 8.94, -0.35
임기준, KIA, 0.347, 63.5, 6.62, -0.09, 7.06, 7.40, -0.35
이재곤, 롯데, 0.378, 75.8, 6.23, 0.29, 8.31, 9.02, -0.37
김기태, 삼성, 0.287, 68.6, 7.06, -0.24, 7.94, 7.97, -0.38
구승민, 롯데, 0.378, 54.1, 10.24, -0.50, 7.41, 7.50, -0.38
이재우, 두산, 0.294, 68.3, 6.26, -0.11, 6.27, 6.24, -0.44
험버, KIA, 0.325, 73.0, 6.75, 0.24, 7.25, 7.51, -0.45
배영수, 한화, 0.307, 56.9, 7.04, -1.17, 6.78, 7.04, -0.45
정성곤, kt, 0.359, 64.5, 8.53, -0.16, 7.58, 7.95, -0.54
유창식*, KIA, 0.330, 58.5, 7.90, -1.01, 6.87, 7.23, -0.62
송창식, 한화, 0.279, 71.5, 6.44, 1.07, 7.29, 7.42, -0.86
