김태완, 한화, 0.583, 0.350, 0.458, 0.500, 0.958, 0.436, 0.28
배영섭, 삼성, 0.295, 0.266, 0.374, 0.356, 0.730, 0.341, 0.27
김선빈, KIA, 0.409, 0.360, 0.385, 0.520, 0.905, 0.397, 0.21
백창수, LG, 0.455, 0.333, 0.429, 0.611, 1.040, 0.443, 0.21
김사훈, 롯데, 0.409, 0.321, 0.387, 0.357, 0.744, 0.347, 0.21
황대인, KIA, 0.667, 0.429, 0.429, 1.143, 1.572, 0.613, 0.20
이형종, LG, 0.327, 0.282, 0.366, 0.371, 0.737, 0.341, 0.20
임병욱, 넥센, 0.350, 0.249, 0.324, 0.408, 0.732, 0.325, 0.20
김웅빈, 넥센, 0.455, 0.429, 0.400, 0.643, 1.043, 0.427, 0.18
지재옥, 넥센, 0.400, 0.231, 0.412, 0.462, 0.874, 0.395, 0.17
박준혁, 한화, 0.500, 0.375, 0.444, 0.625, 1.069, 0.456, 0.12
김다원, KIA, 0.444, 0.302, 0.362, 0.419, 0.781, 0.350, 0.11
박광열, NC, 0.500, 0.400, 0.400, 0.400, 0.800, 0.365, 0.10
권정웅, 삼성, 1.000, 1.000, 1.000, 1.000, 2.000, 0.912, 0.07
조윤준, LG, 1.000, 1.000, 1.000, 1.000, 2.000, 0.912, 0.07
이병규(9), LG, 1.000, 1.000, 1.000, 1.000, 2.000, 0.912, 0.06
이상호, NC, 0.333, 0.280, 0.333, 0.360, 0.693, 0.317, 0.06
장시윤, 넥센, 0.250, 0.200, 0.429, 0.200, 0.629, 0.347, 0.05
김택형(타), 넥센, -, -, 1.000, -, -, 0.750, 0.05
황선도, 삼성, 0.500, 0.333, 0.500, 0.333, 0.833, 0.415, 0.04
고영민, 두산, 0.333, 0.250, 0.400, 0.500, 0.900, 0.394, 0.04
김태진, NC, 0.500, 0.500, 0.500, 0.500, 1.000, 0.456, 0.03
김상호, 롯데, 0.354, 0.290, 0.358, 0.402, 0.760, 0.339, 0.03
조성모, SK, 1.000, 0.500, 0.500, 0.500, 1.000, 0.456, 0.02
전준우, 롯데, 0.319, 0.253, 0.339, 0.384, 0.723, 0.328, 0.02
김대우, 롯데, 0.000, 0.000, 0.500, 0.000, 0.500, 0.375, 0.01
김호령, KIA, 0.329, 0.267, 0.333, 0.373, 0.706, 0.320, 0.00
허도환, 한화, 0.298, 0.218, 0.315, 0.321, 0.636, 0.296, 0.00
신현철, kt, 0.583, 0.292, 0.320, 0.375, 0.695, 0.311, -0.01
문규현, 롯데, 0.298, 0.272, 0.333, 0.342, 0.675, 0.310, -0.02
안익훈, LG, 0.333, 0.267, 0.353, 0.311, 0.664, 0.317, -0.02
정진철, 두산, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.03
박세웅, NC, -, 0.000, 0.000, 0.000, 0.000, 0.000, -0.03
박성준, LG, -, 0.000, 0.000, 0.000, 0.000, 0.000, -0.03
박희수(타), SK, -, 0.000, 0.000, 0.000, 0.000, 0.000, -0.03
이태양(타), 한화, -, 0.000, 0.000, 0.000, 0.000, 0.000, -0.03
정성곤(타), kt, -, 0.000, 0.000, 0.000, 0.000, 0.000, -0.03
김만수, kt, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.03
최정용, SK, 0.421, 0.296, 0.333, 0.352, 0.685, 0.314, -0.04
한동민, SK, 0.385, 0.278, 0.350, 0.278, 0.628, 0.304, -0.04
권희동, NC, 0.323, 0.268, 0.362, 0.341, 0.703, 0.330, -0.04
김원석, 한화, 0.667, 0.250, 0.333, 0.250, 0.583, 0.286, -0.04
권용관, 한화, 0.344, 0.250, 0.313, 0.341, 0.654, 0.301, -0.05
최용제, 두산, 0.286, 0.222, 0.300, 0.222, 0.522, 0.257, -0.05
도태훈, NC, 0.250, 0.167, 0.286, 0.167, 0.453, 0.241, -0.05
이양기, 한화, 0.318, 0.288, 0.333, 0.385, 0.718, 0.321, -0.06
이성규, 삼성, 1.000, 0.250, 0.250, 0.250, 0.500, 0.228, -0.06
임익준, 한화, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.06
조평호, NC, 0.200, 0.167, 0.286, 0.167, 0.453, 0.237, -0.07
이동훈, 한화, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.07
박노민, 한화, -, 0.000, 0.000, 0.000, 0.000, 0.000, -0.07
강동관, 롯데, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.07
주현상, 한화, 0.286, 0.250, 0.250, 0.250, 0.500, 0.228, -0.08
이우성, 두산, 0.333, 0.200, 0.200, 0.200, 0.400, 0.182, -0.08
오현근, 롯데, 0.300, 0.200, 0.294, 0.200, 0.494, 0.249, -0.09
홍창기, LG, 0.000, 0.000, 0.200, 0.000, 0.200, 0.156, -0.09
오준혁, KIA, 0.359, 0.265, 0.317, 0.432, 0.749, 0.329, -0.10
장영석, 넥센, 0.313, 0.192, 0.364, 0.269, 0.633, 0.316, -0.10
정주후, kt, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.10
김주현, 한화, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.10
김지성, LG, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.10
박용근, kt, 0.267, 0.230, 0.326, 0.351, 0.677, 0.310, -0.11
강구성, NC, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.11
주효상, 넥센, 0.444, 0.222, 0.263, 0.278, 0.541, 0.248, -0.12
최주환, 두산, 0.301, 0.281, 0.339, 0.388, 0.727, 0.322, -0.13
김선민, kt, 0.306, 0.220, 0.361, 0.220, 0.581, 0.300, -0.13
최재훈, 두산, 0.176, 0.167, 0.273, 0.222, 0.495, 0.242, -0.13
성의준, 삼성, 0.133, 0.150, 0.261, 0.300, 0.561, 0.259, -0.13
윤병호, NC, 0.000, 0.111, 0.111, 0.444, 0.555, 0.206, -0.13
정범모, 한화, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.13
박재욱, LG, 0.316, 0.255, 0.286, 0.298, 0.584, 0.266, -0.14
박기혁, kt, 0.322, 0.273, 0.331, 0.334, 0.665, 0.306, -0.15
김회성, 한화, 0.276, 0.200, 0.345, 0.267, 0.612, 0.301, -0.15
김주현, 롯데, 0.353, 0.207, 0.281, 0.345, 0.626, 0.280, -0.16
임석진, SK, 0.400, 0.182, 0.250, 0.182, 0.432, 0.214, -0.16
안치홍, KIA, 0.276, 0.222, 0.310, 0.278, 0.588, 0.278, -0.17
김원섭, KIA, 0.276, 0.219, 0.348, 0.288, 0.636, 0.308, -0.17
김동한, 두산, 0.250, 0.211, 0.211, 0.263, 0.474, 0.208, -0.17
이현석, SK, 0.667, 0.182, 0.182, 0.182, 0.364, 0.166, -0.17
허정협, 넥센, 0.300, 0.176, 0.300, 0.176, 0.476, 0.249, -0.17
김진곤, kt, 0.143, 0.125, 0.125, 0.125, 0.250, 0.114, -0.17
이재율, NC, 0.200, 0.154, 0.154, 0.154, 0.308, 0.140, -0.18
우동균, 삼성, 0.228, 0.221, 0.333, 0.324, 0.657, 0.307, -0.19
나성용, 삼성, 0.286, 0.167, 0.231, 0.167, 0.398, 0.198, -0.19
이정식, 삼성, 0.000, 0.000, 0.111, 0.000, 0.111, 0.086, -0.19
이종환, 한화, 0.400, 0.276, 0.333, 0.310, 0.643, 0.269, -0.20
김기현, SK, 0.300, 0.188, 0.235, 0.250, 0.485, 0.223, -0.20
김영환, kt, 0.222, 0.167, 0.167, 0.167, 0.334, 0.152, -0.21
최병연, KIA, 0.000, 0.000, 0.111, 0.000, 0.111, 0.083, -0.21
김종호, NC, 0.391, 0.295, 0.368, 0.311, 0.679, 0.323, -0.22
배병옥, kt, 0.406, 0.260, 0.315, 0.280, 0.595, 0.281, -0.22
장준원, LG, 0.100, 0.077, 0.200, 0.077, 0.277, 0.161, -0.23
김지수, 롯데, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.23
김종민, kt, 0.291, 0.244, 0.329, 0.261, 0.590, 0.286, -0.24
유재신, 넥센, 0.320, 0.258, 0.361, 0.258, 0.619, 0.307, -0.25
강민국, NC, 0.154, 0.130, 0.200, 0.304, 0.504, 0.219, -0.25
유서준, SK, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.25
이여상, 롯데, 0.375, 0.250, 0.313, 0.319, 0.632, 0.292, -0.26
박세혁, 두산, 0.248, 0.209, 0.302, 0.337, 0.639, 0.291, -0.26
김인태, 두산, 0.214, 0.167, 0.211, 0.222, 0.433, 0.200, -0.26
박윤, 넥센, 0.111, 0.091, 0.167, 0.091, 0.258, 0.138, -0.26
홍재호, KIA, 0.100, 0.077, 0.200, 0.077, 0.277, 0.161, -0.26
김동한, 롯데, 0.319, 0.261, 0.309, 0.318, 0.627, 0.287, -0.27
오승택, 롯데, 0.349, 0.260, 0.326, 0.382, 0.708, 0.317, -0.27
홍성흔, 두산, 0.323, 0.250, 0.333, 0.300, 0.633, 0.300, -0.27
최윤석, 한화, 0.167, 0.125, 0.176, 0.125, 0.301, 0.151, -0.28
정현석, 한화, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.28
황윤호, NC, 0.143, 0.083, 0.083, 0.083, 0.166, 0.076, -0.29
윤진호, LG, 0.267, 0.190, 0.190, 0.190, 0.380, 0.174, -0.30
안중열, 롯데, 0.263, 0.179, 0.207, 0.214, 0.421, 0.194, -0.31
김상수, 삼성, 0.294, 0.271, 0.326, 0.332, 0.658, 0.302, -0.32
김민우, KIA, 0.276, 0.195, 0.283, 0.220, 0.503, 0.247, -0.33
한승택, KIA, 0.250, 0.179, 0.207, 0.179, 0.386, 0.183, -0.34
서예일, 두산, 0.182, 0.105, 0.190, 0.105, 0.295, 0.158, -0.34
김민준, 넥센, 0.143, 0.083, 0.154, 0.083, 0.237, 0.128, -0.34
김사연, kt, 0.304, 0.250, 0.333, 0.268, 0.601, 0.291, -0.35
고장혁, KIA, 0.273, 0.214, 0.313, 0.257, 0.570, 0.277, -0.35
이대수, SK, 0.000, 0.000, 0.133, 0.000, 0.133, 0.100, -0.35
이상훈, 삼성, 0.125, 0.083, 0.083, 0.083, 0.166, 0.076, -0.36
김태완, 삼성, 0.258, 0.196, 0.269, 0.304, 0.573, 0.250, -0.37
윤완주, KIA, 0.167, 0.167, 0.212, 0.267, 0.479, 0.212, -0.37
김동욱, kt, 0.100, 0.135, 0.220, 0.378, 0.598, 0.254, -0.37
김민하, 롯데, 0.320, 0.200, 0.234, 0.289, 0.523, 0.234, -0.38
김대륙, 롯데, 0.233, 0.143, 0.259, 0.245, 0.504, 0.246, -0.38
양성우, 한화, 0.313, 0.271, 0.347, 0.354, 0.701, 0.323, -0.39
조수행, 두산, 0.348, 0.276, 0.276, 0.276, 0.552, 0.251, -0.40
강승호, LG, 0.259, 0.184, 0.220, 0.263, 0.483, 0.215, -0.40
황진수, 롯데, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.40
홍성갑, 넥센, 0.318, 0.226, 0.294, 0.258, 0.552, 0.267, -0.42
나경민, 롯데, 0.333, 0.232, 0.323, 0.268, 0.591, 0.284, -0.43
용덕한, NC, 0.244, 0.212, 0.272, 0.298, 0.570, 0.260, -0.44
오선진, 한화, 0.200, 0.163, 0.280, 0.163, 0.443, 0.234, -0.45
최경철, LG, 0.241, 0.156, 0.240, 0.200, 0.440, 0.216, -0.45
이성우, KIA, 0.239, 0.211, 0.282, 0.224, 0.506, 0.247, -0.46
양석환, LG, 0.331, 0.276, 0.297, 0.424, 0.721, 0.310, -0.47
김정혁, 삼성, 0.288, 0.236, 0.299, 0.321, 0.620, 0.284, -0.48
채태인, 넥센, 0.354, 0.286, 0.345, 0.397, 0.742, 0.331, -0.49
장운호, 한화, 0.300, 0.237, 0.293, 0.289, 0.582, 0.272, -0.49
남태혁, kt, 0.333, 0.205, 0.250, 0.273, 0.523, 0.237, -0.50
이진석, SK, 0.333, 0.186, 0.222, 0.256, 0.478, 0.219, -0.50
박찬호, KIA, 0.212, 0.167, 0.222, 0.167, 0.389, 0.192, -0.50
강지광, 넥센, 0.286, 0.197, 0.316, 0.273, 0.589, 0.284, -0.51
김재현, 넥센, 0.224, 0.181, 0.263, 0.208, 0.471, 0.231, -0.55
강한울, KIA, 0.321, 0.272, 0.307, 0.336, 0.643, 0.292, -0.56
이진영, KIA, 0.211, 0.138, 0.219, 0.138, 0.357, 0.184, -0.56
이우민, 롯데, 0.227, 0.193, 0.287, 0.289, 0.576, 0.271, -0.58
황목치승, LG, 0.233, 0.179, 0.179, 0.256, 0.435, 0.187, -0.58
김재유, 롯데, 0.200, 0.148, 0.207, 0.148, 0.355, 0.178, -0.60
손용석, 롯데, 0.297, 0.244, 0.278, 0.300, 0.578, 0.262, -0.61
차일목, 한화, 0.271, 0.228, 0.308, 0.290, 0.598, 0.280, -0.61
최선호, 삼성, 0.200, 0.115, 0.148, 0.154, 0.302, 0.140, -0.63
문상철, kt, 0.278, 0.200, 0.253, 0.325, 0.578, 0.256, -0.64
정상호, LG, 0.245, 0.182, 0.290, 0.242, 0.532, 0.260, -0.70
김민혁, kt, 0.143, 0.103, 0.161, 0.138, 0.299, 0.147, -0.71
이영욱, 삼성, 0.259, 0.163, 0.212, 0.245, 0.457, 0.208, -0.73
이호신, KIA, 0.200, 0.154, 0.190, 0.205, 0.395, 0.181, -0.74
정수빈, 두산, 0.286, 0.242, 0.319, 0.305, 0.624, 0.293, -0.76
조동화, SK, 0.266, 0.238, 0.323, 0.273, 0.596, 0.286, -0.77
임훈, LG, 0.301, 0.261, 0.314, 0.300, 0.614, 0.286, -0.78
백용환, KIA, 0.250, 0.195, 0.276, 0.305, 0.581, 0.263, -0.80
박종윤, 롯데, 0.318, 0.282, 0.322, 0.333, 0.655, 0.298, -0.96
강경학, 한화, 0.211, 0.158, 0.232, 0.257, 0.489, 0.228, -0.97
심우준, kt, 0.277, 0.242, 0.264, 0.326, 0.590, 0.261, -1.00
하준호, kt, 0.311, 0.219, 0.310, 0.294, 0.604, 0.285, -1.00
이명기, SK, 0.307, 0.272, 0.332, 0.334, 0.666, 0.309, -1.01
김상현, kt, 0.238, 0.225, 0.294, 0.396, 0.690, 0.302, -1.03
김태군, NC, 0.261, 0.232, 0.293, 0.285, 0.578, 0.270, -1.11
송주호, 한화, 0.143, 0.106, 0.160, 0.106, 0.266, 0.136, -1.18
정주현, LG, 0.306, 0.222, 0.306, 0.298, 0.604, 0.282, -1.25
김재현, 삼성, 0.279, 0.218, 0.275, 0.255, 0.530, 0.250, -1.35
이해창, kt, 0.252, 0.203, 0.240, 0.325, 0.565, 0.247, -1.42
장민석, 한화, 0.288, 0.229, 0.285, 0.307, 0.592, 0.272, -1.43
김연훈, kt, 0.287, 0.217, 0.244, 0.295, 0.539, 0.236, -1.66
조인성, 한화, 0.208, 0.168, 0.186, 0.248, 0.434, 0.191, -1.67
지석훈, NC, 0.265, 0.219, 0.278, 0.336, 0.614, 0.274, -1.70
박계범, 삼성, -, -, -, -, -, -, -
지성준, 한화, -, -, -, -, -, -, -
